project_id,pic,legal_name,legal_short_name,legal_entity_type,country_code,legal_url,partner_role,ec_contribution,net_ec_contribution,pillar_abbr,pillar_descr,thematic_priority_abbr,signature_date,call_deadline_date,eu_contribution,project_acronym,thematic_priority,topic_code,topic_description,participations,framework_programme,start_date,end_date,legal_basis,funding_scheme,pillar,re_contribution,signature_year,call_year,start_year,country
897218,999864555,THE UNIVERSITY OF EXETER,UNEXE,HES,UK,http://www.ex.ac.uk,Participant,0,0,EU.1.,Excellent Science,MSCA,2020-03-16,2019-09-11,0,FISHEARS,Marie Sklodowska-Curie actions,MSCA-IF-2019,Individual Fellowships,3,H2020,2022-06-01,2025-05-31,H2020-EU.1.3.,MSCA-IF-GF,1,0,2020,2019,2022,United Kingdom
897218,999613131,THE UNIVERSITY OF AUCKLAND,UOA,HES,NZ,http://www.auckland.ac.nz,Partner,NA,0,NA,NA,NA,NA,NA,NA,FISHEARS,Marie Sklodowska-Curie actions,MSCA-IF-2019,Individual Fellowships,3,H2020,2022-06-01,2025-05-31,H2020-EU.1.3.,MSCA-IF-GF,NA,0,NA,NA,2022,New Zealand
897218,999974262,UNIVERSITY OF BRISTOL,UNIVBRIS,HES,UK,http://www.bristol.ac.uk,Coordinator,272084.16,272084.16,EU.1.,Excellent Science,MSCA,2020-03-16,2019-09-11,272084.16,FISHEARS,Marie Sklodowska-Curie actions,MSCA-IF-2019,Individual Fellowships,3,H2020,2022-06-01,2025-05-31,H2020-EU.1.3.,MSCA-IF-GF,1,272084.16,2020,2019,2022,United Kingdom
101025890,999989782,RIJKSUNIVERSITEIT GRONINGEN,RUG,HES,NL,http://www.rug.nl/corporate/index,Coordinator,187572.48,NA,EU.1.,Excellent Science,MSCA,2021-04-19,2020-09-09,187572.48,wildEPIClock,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-02-01,2024-01-31,NA,MSCA-IF-EF-ST,1,187572.48,2021,2020,2022,Netherlands
101027516,999991334,KATHOLIEKE UNIVERSITEIT LEUVEN,KU Leuven,HES,BE,http://www.kuleuven.be,Coordinator,178320,NA,EU.1.,Excellent Science,MSCA,2021-03-23,2020-09-09,178320,HyComp,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-09-01,2024-08-31,NA,MSCA-IF-EF-ST,1,178320,2021,2020,2022,Belgium
101024158,999862518,UNIVERSIDAD DE SEVILLA,USE,HES,ES,http://www.us.es,Coordinator,160932.48,NA,EU.1.,Excellent Science,MSCA,2021-03-19,2020-09-09,160932.48,RiboEscapers,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-03-01,2024-02-29,NA,MSCA-IF-EF-ST,1,160932.48,2021,2020,2022,Spain
101002330,999862518,UNIVERSIDAD DE SEVILLA,USE,HES,ES,http://www.us.es,Coordinator,1858541,NA,EU.1.,Excellent Science,ERC,2021-03-18,2020-02-05,1858541,DEEPMED,European Research Council,ERC-2020-COG,ERC CONSOLIDATOR GRANTS,1,H2020,2022-03-01,2027-02-28,NA,ERC-COG,1,1858541,2021,2020,2022,Spain
101030992,999991334,KATHOLIEKE UNIVERSITEIT LEUVEN,KU Leuven,HES,BE,http://www.kuleuven.be,Coordinator,178320,NA,EU.1.,Excellent Science,MSCA,2021-04-15,2020-09-09,178320,INCLUDed,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-06-01,2024-05-31,NA,MSCA-IF-EF-ST,1,178320,2021,2020,2022,Belgium
101025608,999991722,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,REC,ES,http://www.csic.es,Coordinator,160932.48,NA,EU.1.,Excellent Science,MSCA,2021-03-24,2020-09-09,160932.48,IDEAL,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-09-01,2024-08-31,NA,MSCA-IF-EF-ST,1,160932.48,2021,2020,2022,Spain
101025471,999991722,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,REC,ES,http://www.csic.es,Coordinator,160932.48,160932.48,EU.1.,Excellent Science,MSCA,2021-04-23,2020-09-09,160932.48,BIOFOODWEB,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-03-01,2024-02-29,H2020-EU.1.3.,MSCA-IF-EF-ST,1,160932.48,2021,2020,2022,Spain
101024300,999975717,"UNIVERSITY COLLEGE CORK -  NATIONAL UNIVERSITY OF IRELAND, CORK",UCC,HES,IE,http://www.ucc.ie,Coordinator,196590.72,NA,EU.1.,Excellent Science,MSCA,2021-04-30,2020-09-09,196590.72,COUNTERMAND,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-01-10,2024-01-09,NA,MSCA-IF-EF-ST,1,196590.72,2021,2020,2022,Ireland
101029353,999991334,KATHOLIEKE UNIVERSITEIT LEUVEN,KU Leuven,HES,BE,http://www.kuleuven.be,Coordinator,178320,178320,EU.1.,Excellent Science,MSCA,2021-03-09,2020-09-09,178320,AlgaeFLOAT,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-03-01,2024-02-29,H2020-EU.1.3.,MSCA-IF-EF-ST,1,178320,2021,2020,2022,Belgium
101026899,999506722,"NARODOWE CENTRUM BADAN JADROWYCH",NCBJ,REC,PL,http://www.ncbj.gov.pl,Coordinator,149625.6,149625.6,EU.1.,Excellent Science,MSCA,2021-04-13,2020-09-09,149625.6,MagniFiCor,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-04-12,2024-04-11,H2020-EU.1.3.,MSCA-IF-EF-RI,1,149625.6,2021,2020,2022,Poland
101028018,999862712,UNIVERSITA DI PISA,UNIPI,HES,IT,www.unipi.it,Coordinator,242335.68,242335.68,EU.1.,Excellent Science,MSCA,2021-11-12,2020-09-09,242335.68,SPONGE,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,2,H2020,2022-07-01,2025-06-30,H2020-EU.1.3.,MSCA-IF-GF,1,242335.68,2021,2020,2022,Italy
101028018,915388710,SOUTHERN UNIVERSITY OF SCIENCE AND TECHNOLOGY,SUST,HES,CN,NA,Partner,NA,0,NA,NA,NA,NA,NA,NA,SPONGE,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,2,H2020,2022-07-01,2025-06-30,H2020-EU.1.3.,MSCA-IF-GF,NA,0,NA,NA,2022,China
101019234,999489941,UNIVERSITE PARIS 13,UP13,HES,FR,www.univ-paris13.fr,Thirdparty,0,27500,NA,NA,NA,NA,NA,NA,RareDiamond,European Research Council,ERC-2020-ADG,ERC ADVANCED GRANT,2,H2020,2022-01-01,2026-12-31,H2020-EU.1.1.,ERC-ADG,NA,27500,NA,NA,2022,France
101019234,999997930,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,OTH,FR,http://www.cnrs.fr,Coordinator,2499013,2471513,EU.1.,Excellent Science,ERC,2021-07-05,2020-08-26,0,RareDiamond,European Research Council,ERC-2020-ADG,ERC ADVANCED GRANT,2,H2020,2022-01-01,2026-12-31,H2020-EU.1.1.,ERC-ADG,1,0,2021,2020,2022,France
101031655,999980373,CHALMERS TEKNISKA HOGSKOLA AB,OSO,HES,SE,http://www.chalmers.se,Coordinator,203852.16,203852.16,EU.1.,Excellent Science,MSCA,2021-03-19,2020-09-09,203852.16,TEAPOT,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-01-01,2023-12-31,H2020-EU.1.3.,MSCA-IF-EF-ST,1,203852.16,2021,2020,2022,Sweden
101036504,999532621,KENTRO EREVNON NOTIOANATOLIKIS EVROPIS ASTIKI MI KERDOSKOPIKI ETAIREIA,SEERC,REC,EL,www.seerc.org,Participant,330500,330500,EU.3.,Societal Challenges,SOCIETY,2021-09-28,2021-01-27,330500,ACCTING,"Europe in a changing world - inclusive, innovative and reflective Societies",LC-GD-10-2-2020,"Behavioural, social and cultural change for the Green Deal",12,H2020,2022-02-01,2025-05-31,H2020-EU.3.6.,RIA,3,330500,2021,2021,2022,Greece
101036504,986958026,INSTITUTO DE GEOGRAFIA E ORDENAMENTO DO TERRITORIO DA UNIVERSIDADE DELISBOA,IGOT UL,HES,PT,http://www.igot.ul.pt,Participant,281097.5,281097.5,EU.3.,Societal Challenges,SOCIETY,2021-09-28,2021-01-27,281097.5,ACCTING,"Europe in a changing world - inclusive, innovative and reflective Societies",LC-GD-10-2-2020,"Behavioural, social and cultural change for the Green Deal",12,H2020,2022-02-01,2025-05-31,H2020-EU.3.6.,RIA,3,281097.5,2021,2021,2022,Portugal
101036504,999987939,FONDATION EUROPEENNE DE LA SCIENCE,ESF,OTH,FR,http://www.esf.org,Coordinator,1015659.38,1015659.38,EU.3.,Societal Challenges,SOCIETY,2021-09-28,2021-01-27,1015659.38,ACCTING,"Europe in a changing world - inclusive, innovative and reflective Societies",LC-GD-10-2-2020,"Behavioural, social and cultural change for the Green Deal",12,H2020,2022-02-01,2025-05-31,H2020-EU.3.6.,RIA,3,1015659.38,2021,2021,2022,France
101036504,999856892,SABANCI UNIVERSITESI,SABANCI UNIVERSITY,HES,TR,http://www.sabanciuniv.edu/eng/,Participant,155625,155625,EU.3.,Societal Challenges,SOCIETY,2021-09-28,2021-01-27,155625,ACCTING,"Europe in a changing world - inclusive, innovative and reflective Societies",LC-GD-10-2-2020,"Behavioural, social and cultural change for the Green Deal",12,H2020,2022-02-01,2025-05-31,H2020-EU.3.6.,RIA,3,155625,2021,2021,2022,Turkey
101036504,999887738,UNIVERSITATEA ALEXANDRU IOAN CUZA DIN IASI,UAIC,HES,RO,http://www.uaic.ro,Participant,229000,229000,EU.3.,Societal Challenges,SOCIETY,2021-09-28,2021-01-27,229000,ACCTING,"Europe in a changing world - inclusive, innovative and reflective Societies",LC-GD-10-2-2020,"Behavioural, social and cultural change for the Green Deal",12,H2020,2022-02-01,2025-05-31,H2020-EU.3.6.,RIA,3,229000,2021,2021,2022,Romania
101036504,937663402,VEREIN DER EUROPAEISCHEN BURGERWISSENSCHAFTEN - ECSA E.V.,EUROPEAN CITIZEN SCIENCE ASSOCIATION,REC,DE,NA,Participant,143187.5,143187.5,EU.3.,Societal Challenges,SOCIETY,2021-09-28,2021-01-27,143187.5,ACCTING,"Europe in a changing world - inclusive, innovative and reflective Societies",LC-GD-10-2-2020,"Behavioural, social and cultural change for the Green Deal",12,H2020,2022-02-01,2025-05-31,H2020-EU.3.6.,RIA,3,143187.5,2021,2021,2022,Germany
101036504,940719872,ZENTRUM FUR SOZIALE INNOVATION GMBH,Zentrum fuer Soziale Innovation GmbH,REC,AT,http://www.zsi.at,Participant,296343.75,296343.75,EU.3.,Societal Challenges,SOCIETY,2021-09-28,2021-01-27,296343.75,ACCTING,"Europe in a changing world - inclusive, innovative and reflective Societies",LC-GD-10-2-2020,"Behavioural, social and cultural change for the Green Deal",12,H2020,2022-02-01,2025-05-31,H2020-EU.3.6.,RIA,3,296343.75,2021,2021,2022,Austria
101036504,998341364,ICLEI EUROPEAN SECRETARIAT GMBH (ICLEI EUROPASEKRETARIAT GMBH),ICLEI EURO,OTH,DE,www.iclei-europe.org,Participant,249828.75,249828.75,EU.3.,Societal Challenges,SOCIETY,2021-09-28,2021-01-27,249828.75,ACCTING,"Europe in a changing world - inclusive, innovative and reflective Societies",LC-GD-10-2-2020,"Behavioural, social and cultural change for the Green Deal",12,H2020,2022-02-01,2025-05-31,H2020-EU.3.6.,RIA,3,249828.75,2021,2021,2022,Germany
101036504,999650088,OREBRO UNIVERSITY,ORU,HES,SE,www.oru.se,Participant,787106.88,787106.88,EU.3.,Societal Challenges,SOCIETY,2021-09-28,2021-01-27,787106.88,ACCTING,"Europe in a changing world - inclusive, innovative and reflective Societies",LC-GD-10-2-2020,"Behavioural, social and cultural change for the Green Deal",12,H2020,2022-02-01,2025-05-31,H2020-EU.3.6.,RIA,3,787106.88,2021,2021,2022,Sweden
101036504,917884520,CONOSCENZA E INNOVAZIONE SOCIETA ARESPONSABILITA LIMITATA SEMPLIFICATA,K&I srls,PRC,IT,NA,Participant,545062.5,545062.5,EU.3.,Societal Challenges,SOCIETY,2021-09-28,2021-01-27,545062.5,ACCTING,"Europe in a changing world - inclusive, innovative and reflective Societies",LC-GD-10-2-2020,"Behavioural, social and cultural change for the Green Deal",12,H2020,2022-02-01,2025-05-31,H2020-EU.3.6.,RIA,3,545062.5,2021,2021,2022,Italy
101036504,999977851,NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU,NTNU,HES,NO,http://www.ntnu.no,Participant,416780,416780,EU.3.,Societal Challenges,SOCIETY,2021-09-28,2021-01-27,416780,ACCTING,"Europe in a changing world - inclusive, innovative and reflective Societies",LC-GD-10-2-2020,"Behavioural, social and cultural change for the Green Deal",12,H2020,2022-02-01,2025-05-31,H2020-EU.3.6.,RIA,3,416780,2021,2021,2022,Norway
101036504,908140482,YELLOW WINDOW,Yellow Window,PRC,BE,NA,Participant,546250,546250,EU.3.,Societal Challenges,SOCIETY,2021-09-28,2021-01-27,546250,ACCTING,"Europe in a changing world - inclusive, innovative and reflective Societies",LC-GD-10-2-2020,"Behavioural, social and cultural change for the Green Deal",12,H2020,2022-02-01,2025-05-31,H2020-EU.3.6.,RIA,3,546250,2021,2021,2022,Belgium
101030754,999991722,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,REC,ES,http://www.csic.es,Coordinator,172932.48,172932.48,EU.1.,Excellent Science,MSCA,2021-03-26,2020-09-09,172932.48,PATH,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-01-16,2024-01-15,H2020-EU.1.3.,MSCA-IF-EF-ST,1,172932.48,2021,2020,2022,Spain
101023128,999991334,KATHOLIEKE UNIVERSITEIT LEUVEN,KU Leuven,HES,BE,http://www.kuleuven.be,Coordinator,166320,NA,EU.1.,Excellent Science,MSCA,2021-04-19,2020-09-09,166320,BIOTHECT,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-09-01,2024-08-31,NA,MSCA-IF-EF-ST,1,166320,2021,2020,2022,Belgium
101026623,999973971,ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,EPFL,HES,CH,http://www.epfl.ch,Coordinator,203149.44,NA,EU.1.,Excellent Science,MSCA,2021-04-08,2020-09-09,203149.44,CHROMISE,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-09-01,2024-08-31,NA,MSCA-IF-EF-ST,1,203149.44,2021,2020,2022,Switzerland
101022448,999973971,ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,EPFL,HES,CH,http://www.epfl.ch,Coordinator,191149.44,191149.44,EU.1.,Excellent Science,MSCA,2021-12-01,2020-09-09,191149.44,IMIPORU,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-01-01,2023-12-31,H2020-EU.1.3.,MSCA-IF-EF-ST,1,191149.44,2021,2020,2022,Switzerland
101031140,999991334,KATHOLIEKE UNIVERSITEIT LEUVEN,KU Leuven,HES,BE,http://www.kuleuven.be,Coordinator,178320,178320,EU.1.,Excellent Science,MSCA,2021-03-13,2020-09-09,178320,MAKEINTL,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-04-01,2024-09-30,H2020-EU.1.3.,MSCA-IF-EF-RI,1,178320,2021,2020,2022,Belgium
101020005,999991334,KATHOLIEKE UNIVERSITEIT LEUVEN,KU Leuven,HES,BE,http://www.kuleuven.be,Coordinator,2425875,2425875,EU.1.,Excellent Science,ERC,2021-08-13,2020-08-26,0,BELFORT,European Research Council,ERC-2020-ADG,ERC ADVANCED GRANT,1,H2020,2022-03-01,2027-02-28,H2020-EU.1.1.,ERC-ADG,1,0,2021,2020,2022,Belgium
101025667,999991334,KATHOLIEKE UNIVERSITEIT LEUVEN,KU Leuven,HES,BE,http://www.kuleuven.be,Coordinator,178320,178320,EU.1.,Excellent Science,MSCA,2021-03-11,2020-09-09,178320,CROWDKNOW,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-01-01,2023-12-31,H2020-EU.1.3.,MSCA-IF-EF-ST,1,178320,2021,2020,2022,Belgium
101026202,999591209,LAPPEENRANNAN-LAHDEN TEKNILLINEN YLIOPISTO LUT,LUT University,HES,FI,www.lut.fi,Coordinator,202680.96,202680.96,EU.1.,Excellent Science,MSCA,2021-03-22,2020-09-09,202680.96,IONIC BARRIER,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-01-01,2023-12-31,H2020-EU.1.3.,MSCA-IF-EF-ST,1,202680.96,2021,2020,2022,Finland
101017990,999904034,AALBORG UNIVERSITET,AAU,HES,DK,www.aau.dk,Coordinator,219312,219312,EU.1.,Excellent Science,MSCA,2021-04-19,2020-09-09,219312,TOUGH,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-03-01,2024-02-29,H2020-EU.1.3.,MSCA-IF-EF-ST,1,219312,2021,2020,2022,Denmark
101032413,999823912,OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN,OEAW,REC,AT,http://www.oeaw.ac.at,Coordinator,186167.04,NA,EU.1.,Excellent Science,MSCA,2021-04-23,2020-09-09,186167.04,DINARKVIR,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-04-01,2024-03-31,NA,MSCA-IF-EF-ST,1,186167.04,2021,2020,2022,Austria
950287,999823912,OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN,OEAW,REC,AT,http://www.oeaw.ac.at,Coordinator,1228361,NA,EU.1.,Excellent Science,ERC,2020-11-09,2019-10-16,1228361,ORTHPOL,European Research Council,ERC-2020-STG,ERC STARTING GRANTS,1,H2020,2022-01-01,2026-12-31,NA,ERC-STG,1,1228361,2020,2019,2022,Austria
101031163,999997736,AARHUS UNIVERSITET,AU,HES,DK,http://www.au.dk,Coordinator,207312,207312,EU.1.,Excellent Science,MSCA,2021-04-28,2020-09-09,207312,BATVIEW,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-09-01,2024-08-31,H2020-EU.1.3.,MSCA-IF-EF-ST,1,207312,2021,2020,2022,Denmark
101031925,999991722,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,REC,ES,http://www.csic.es,Coordinator,241398.72,NA,EU.1.,Excellent Science,MSCA,2021-03-13,2020-09-09,241398.72,PATIOS,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-09-01,2025-08-31,NA,MSCA-IF-EF-CAR,1,241398.72,2021,2020,2022,Spain
101034371,999846610,UNIVERSIDAD DE SALAMANCA,USAL,HES,ES,http://www.usal.es,Coordinator,3678000,3678000,EU.1.,Excellent Science,MSCA,2021-04-27,2020-09-29,3678000,USAL4EXCELLENCE,Marie Sklodowska-Curie actions,MSCA-COFUND-2020,"Co-funding of regional, national and international programmes",1,H2020,2022-05-01,2027-04-30,H2020-EU.1.3.,MSCA-COFUND-FP,1,3678000,2021,2020,2022,Spain
101028381,999990655,DANMARKS TEKNISKE UNIVERSITET,DTU,HES,DK,http://www.dtu.dk,Coordinator,328968,NA,EU.1.,Excellent Science,MSCA,2021-03-24,2020-09-09,328968,RHINE,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-03-15,2025-03-14,NA,MSCA-IF-EF-CAR,1,328968,2021,2020,2022,Denmark
948788,999997736,AARHUS UNIVERSITET,AU,HES,DK,http://www.au.dk,Coordinator,1498192,NA,EU.1.,Excellent Science,ERC,2021-03-12,2019-10-16,1498192,CANNABODIES,European Research Council,ERC-2020-STG,ERC STARTING GRANTS,1,H2020,2022-02-01,2027-01-31,NA,ERC-STG,1,1498192,2021,2019,2022,Denmark
101026781,999997736,AARHUS UNIVERSITET,AU,HES,DK,http://www.au.dk,Coordinator,219312,NA,EU.1.,Excellent Science,MSCA,2021-04-16,2020-09-09,219312,EXOonRNA,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-09-01,2024-08-31,NA,MSCA-IF-EF-ST,1,219312,2021,2020,2022,Denmark
101025481,999904616,SYDDANSK UNIVERSITET,SDU,HES,DK,http://www.sdu.dk,Coordinator,207312,NA,EU.1.,Excellent Science,MSCA,2021-04-20,2020-09-09,207312,DYNAMICS,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-03-01,2024-02-29,NA,MSCA-IF-EF-ST,1,207312,2021,2020,2022,Denmark
101027138,999997736,AARHUS UNIVERSITET,AU,HES,DK,http://www.au.dk,Coordinator,230352.96,NA,EU.1.,Excellent Science,MSCA,2021-03-30,2020-09-09,230352.96,WOOL,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,2,H2020,2022-01-01,2024-12-31,NA,MSCA-IF-GF,1,230352.96,2021,2020,2022,Denmark
101027138,999849229,UNIVERSITY OF CAPE TOWN,UCT,HES,ZA,http://www.uct.ac.za,Partner,NA,NA,NA,NA,NA,NA,NA,NA,WOOL,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,2,H2020,2022-01-01,2024-12-31,NA,MSCA-IF-GF,NA,NA,NA,NA,2022,South Africa
101023328,999892588,DUBLIN CITY UNIVERSITY,DCU,HES,IE,http://www.dcu.ie,Coordinator,184590.72,184590.72,EU.1.,Excellent Science,MSCA,2021-04-14,2020-09-09,184590.72,PoPoliBB,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-05-01,2024-04-30,H2020-EU.1.3.,MSCA-IF-EF-ST,1,184590.72,2021,2020,2022,Ireland
101025756,891241724,The University of Akron,The University of Akron,PRC,US,NA,Partner,NA,NA,NA,NA,NA,NA,NA,NA,RED 4 MARS,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,3,H2020,2022-03-01,2025-02-28,NA,MSCA-IF-GF,NA,NA,NA,NA,2022,United States
101025756,999900833,UNIVERSITEIT TWENTE,UNIVERSITEIT TWENTE,HES,NL,http://www.utwente.nl,Coordinator,253052.16,NA,EU.1.,Excellent Science,MSCA,2021-05-03,2020-09-09,253052.16,RED 4 MARS,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,3,H2020,2022-03-01,2025-02-28,NA,MSCA-IF-GF,1,253052.16,2021,2020,2022,Netherlands
101020788,999991334,KATHOLIEKE UNIVERSITEIT LEUVEN,KU Leuven,HES,BE,http://www.kuleuven.be,Coordinator,2495575,2495575,EU.1.,Excellent Science,ERC,2021-07-18,2020-08-26,0,ISOCRYPT,European Research Council,ERC-2020-ADG,ERC ADVANCED GRANT,1,H2020,2022-01-01,2026-12-31,H2020-EU.1.1.,ERC-ADG,1,0,2021,2020,2022,Belgium
101029543,902999288,TAMPEREEN KORKEAKOULUSAATIO SR,TAMPERE UNIVERSITY,HES,FI,NA,Coordinator,190680.96,NA,EU.1.,Excellent Science,MSCA,2021-04-29,2020-09-09,190680.96,GAMINCLUSIVE,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-09-01,2024-08-31,NA,MSCA-IF-EF-ST,1,190680.96,2021,2020,2022,Finland
101024664,999997736,AARHUS UNIVERSITET,AU,HES,DK,http://www.au.dk,Coordinator,207312,NA,EU.1.,Excellent Science,MSCA,2021-03-15,2020-09-09,207312,FPMMCPT,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-09-01,2024-08-31,NA,MSCA-IF-EF-ST,1,207312,2021,2020,2022,Denmark
101023399,999997736,AARHUS UNIVERSITET,AU,HES,DK,http://www.au.dk,Coordinator,207312,NA,EU.1.,Excellent Science,MSCA,2021-03-23,2020-09-09,207312,SensBrain,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-09-01,2024-08-31,NA,MSCA-IF-EF-ST,1,207312,2021,2020,2022,Denmark
101025105,999904616,SYDDANSK UNIVERSITET,SDU,HES,DK,http://www.sdu.dk,Coordinator,219312,219312,EU.1.,Excellent Science,MSCA,2021-04-16,2020-09-09,219312,ExpBoD,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-04-18,2024-04-17,H2020-EU.1.3.,MSCA-IF-EF-CAR,1,219312,2021,2020,2022,Denmark
101024357,909875521,SORBONNE UNIVERSITE,SU,HES,FR,NA,Coordinator,184707.84,NA,EU.1.,Excellent Science,MSCA,2021-04-19,2020-09-09,184707.84,MEDMOTILUS,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-09-01,2024-08-31,NA,MSCA-IF-EF-ST,1,184707.84,2021,2020,2022,France
101024255,999991722,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,REC,ES,http://www.csic.es,Coordinator,160932.48,160932.48,EU.1.,Excellent Science,MSCA,2021-03-18,2020-09-09,160932.48,ISSUL,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-02-01,2024-01-31,H2020-EU.1.3.,MSCA-IF-EF-ST,1,160932.48,2021,2020,2022,Spain
101028399,999957869,FONDATION NATIONALE DES SCIENCES POLITIQUES,Sciences Po,HES,FR,http://www.sciences-po.fr,Coordinator,184707.84,184707.84,EU.1.,Excellent Science,MSCA,2021-07-09,2020-09-09,184707.84,AutPo,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-06-01,2024-05-31,H2020-EU.1.3.,MSCA-IF-EF-ST,1,184707.84,2021,2020,2022,France
101030591,909875521,SORBONNE UNIVERSITE,SU,HES,FR,NA,Coordinator,196707.84,NA,EU.1.,Excellent Science,MSCA,2021-04-15,2020-09-09,196707.84,SHIFT2SOLVE,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-02-01,2024-01-31,NA,MSCA-IF-EF-ST,1,196707.84,2021,2020,2022,France
101028881,999865234,UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA,UPV/EHU,HES,ES,http://www.ehu.es,Coordinator,160932.48,NA,EU.1.,Excellent Science,MSCA,2021-04-23,2020-09-09,160932.48,EngiNano-HF,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-06-01,2024-05-31,NA,MSCA-IF-EF-ST,1,160932.48,2021,2020,2022,Spain
101027010,999981731,DEUTSCHES ZENTRUM FUR LUFT - UND RAUMFAHRT EV,DLR,REC,DE,http://www.dlr.de,Coordinator,162806.4,162806.4,EU.1.,Excellent Science,MSCA,2021-04-06,2020-09-09,162806.4,OXITES,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-03-01,2024-02-29,H2020-EU.1.3.,MSCA-IF-EF-ST,1,162806.4,2021,2020,2022,Germany
101033437,999979500,CONSIGLIO NAZIONALE DELLE RICERCHE,CNR,REC,IT,http://www.cnr.it,Coordinator,251002.56,NA,EU.1.,Excellent Science,MSCA,2021-04-06,2020-09-09,251002.56,CRAFT,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,2,H2020,2022-09-01,2025-08-31,NA,MSCA-IF-GF,1,251002.56,2021,2020,2022,Italy
